track_id1,track_id2,sim_score
78ivvTBqkt3e6eBBkWMuV8,09YadcHsZw8nEmJhB7SDrw,0.9997516287415144
78ivvTBqkt3e6eBBkWMuV8,3To5owsnumbjenW1G5j0VK,0.9798577480702101
78ivvTBqkt3e6eBBkWMuV8,4GjxCT8Wh51esusanzbHsZ,0.9994907365342541
78ivvTBqkt3e6eBBkWMuV8,6XDnRajLGcV3NUbL3fY3yM,0.9820607874548332
78ivvTBqkt3e6eBBkWMuV8,7q8TrL8QgMP9lWTcaYmGZ5,0.9970276636288016
78ivvTBqkt3e6eBBkWMuV8,1kO7jUnCBS15J9YuyS0Mgj,0.9973457583238423
78ivvTBqkt3e6eBBkWMuV8,4ywBPWj2NsH9DBTdMrzXLJ,0.9955035936673284
78ivvTBqkt3e6eBBkWMuV8,13rZQUVGSlVc2M3YJ7QDbs,0.9961042649827615
78ivvTBqkt3e6eBBkWMuV8,0H1pXo2rOF0oVP1egktsuk,0.9893431315416885
78ivvTBqkt3e6eBBkWMuV8,69Kzq3FMkDwiSFBQzRckFD,0.9169031859605022
78ivvTBqkt3e6eBBkWMuV8,4r8JqkhpTb5tzSKKHnVJIJ,0.9620123921259051
78ivvTBqkt3e6eBBkWMuV8,0XqqRrguZRSq5eTPjfi1jk,0.9622769625776066
78ivvTBqkt3e6eBBkWMuV8,4OwhwvKESFtuu06dTgct7i,0.9051431143702257
78ivvTBqkt3e6eBBkWMuV8,1Q3tV9YnDJTY6SbCfZKXZz,0.9884070708153926
78ivvTBqkt3e6eBBkWMuV8,0blRKZuaGlLtbdo2wgiIK1,0.988606910508023
78ivvTBqkt3e6eBBkWMuV8,4OufvzIUm5RUveuvVVytNn,0.994303327136501
78ivvTBqkt3e6eBBkWMuV8,2KKLuHN6zDxVnWtFKO8vo4,0.9726395164071432
78ivvTBqkt3e6eBBkWMuV8,48xmeRtNViFzlFSeboVeVX,0.9993472423601223
78ivvTBqkt3e6eBBkWMuV8,65wzaO08xeMhKDSq92bHLu,0.9956786608777334
78ivvTBqkt3e6eBBkWMuV8,3zjjzKg16tczCMwckGKGuH,0.9373528067163187
78ivvTBqkt3e6eBBkWMuV8,0lp3u9nJusd5l8aKPAWELl,0.9909475487384536
78ivvTBqkt3e6eBBkWMuV8,4LjpHe6L21jyTIb2CjtSKE,0.9955713247484792
78ivvTBqkt3e6eBBkWMuV8,39lOHITmszIVH9WF4Jpbum,0.955690928427921
78ivvTBqkt3e6eBBkWMuV8,1plFCZ6QFAjSRutT02GTCn,0.9199833332455208
78ivvTBqkt3e6eBBkWMuV8,5ruzrDWcT0vuJIOMW7gMnW,0.9681797343316816
78ivvTBqkt3e6eBBkWMuV8,3Y4rUyw7XBCK6hGHCOt6rp,0.9254864467798067
78ivvTBqkt3e6eBBkWMuV8,2t0wwvR15fc3K1ey8OiOaN,0.9448717269479026
78ivvTBqkt3e6eBBkWMuV8,7kzKAuUzOITUauHAhoMoxA,0.9111551611081794
78ivvTBqkt3e6eBBkWMuV8,57Xjny5yNzAcsxnusKmAfA,0.9690302911675472
78ivvTBqkt3e6eBBkWMuV8,1BLOVHYYlH4JUHQGcpt75R,0.9062981170862651
78ivvTBqkt3e6eBBkWMuV8,5ruzrDWcT0vuJIOMW7gMnW,0.9681797343316816
78ivvTBqkt3e6eBBkWMuV8,3Y4rUyw7XBCK6hGHCOt6rp,0.9254864467798067
78ivvTBqkt3e6eBBkWMuV8,2t0wwvR15fc3K1ey8OiOaN,0.9448717269479026
78ivvTBqkt3e6eBBkWMuV8,5ruzrDWcT0vuJIOMW7gMnW,0.9681797343316816
78ivvTBqkt3e6eBBkWMuV8,2t0wwvR15fc3K1ey8OiOaN,0.9448717269479026
78ivvTBqkt3e6eBBkWMuV8,1aOxOpH4AkGAd8OMrKjyNY,0.9357215249446084
78ivvTBqkt3e6eBBkWMuV8,56NkIxSZZiMpFP5ZNSxtnT,0.9247591322475724
78ivvTBqkt3e6eBBkWMuV8,7kzKAuUzOITUauHAhoMoxA,0.9111551611081794
78ivvTBqkt3e6eBBkWMuV8,1BLOVHYYlH4JUHQGcpt75R,0.9062981170862651
78ivvTBqkt3e6eBBkWMuV8,4fPBB44eDH71YohayI4eKV,0.9410710134263517
78ivvTBqkt3e6eBBkWMuV8,57Xjny5yNzAcsxnusKmAfA,0.9690302911675472
78ivvTBqkt3e6eBBkWMuV8,6IRzBP4gVoV4D2zHmocoWy,0.9246805118810143
78ivvTBqkt3e6eBBkWMuV8,2pAD0PKMUMtxlMvz33tYzB,0.9310993888864815
78ivvTBqkt3e6eBBkWMuV8,55N8cxpE1QDoeaaNqUnoZ2,0.9796317288907387
78ivvTBqkt3e6eBBkWMuV8,2mDYYGaGd9uXKkK2YhDA3i,0.9561996742192808
78ivvTBqkt3e6eBBkWMuV8,6u0x5ad9ewHvs3z6u9Oe3c,0.9909548104382402
78ivvTBqkt3e6eBBkWMuV8,6mVD1SfTvlFAPVi7txFL5H,0.937884091139937
78ivvTBqkt3e6eBBkWMuV8,7lu6YLrlB1MU7HW8DJSuPa,0.9607269864707264
78ivvTBqkt3e6eBBkWMuV8,2LMloFiV7DHpBhITOaBSam,0.8962240502755063
78ivvTBqkt3e6eBBkWMuV8,6Yu1OL8I0D4vjOzYdsXYGK,0.9741541783419798
78ivvTBqkt3e6eBBkWMuV8,7bfocP7GYoLOutUYpTI8tx,0.9619551499576017
78ivvTBqkt3e6eBBkWMuV8,2lffRiAET2Xt6BNb4EmkS2,0.9853105640507692
78ivvTBqkt3e6eBBkWMuV8,5ncofiedz9Ej6YkvvXMKVn,0.9918649800941872
78ivvTBqkt3e6eBBkWMuV8,4KC2Z9dL4jL61Ys35N6srg,0.98822569926792
78ivvTBqkt3e6eBBkWMuV8,1EsgUWQsxGBwnu3NATDjiU,0.9840082468647026
78ivvTBqkt3e6eBBkWMuV8,718purgMpFb2Axhuz0Hbq1,0.9545207033904818
78ivvTBqkt3e6eBBkWMuV8,4ileLT7ldd2uX8bMemWqbm,0.976098527084538
78ivvTBqkt3e6eBBkWMuV8,78Gzxi27GuNHTfkn2BylG4,0.9561599804932088
78ivvTBqkt3e6eBBkWMuV8,3mYCd23hPxJW5okSvMoy3x,0.9737850887758797
78ivvTBqkt3e6eBBkWMuV8,7G8hUONVhvJnkD3Ak8mNF1,0.9880897901309914
78ivvTBqkt3e6eBBkWMuV8,2ThdB23G9Rgf1ExndFGEEg,0.9671322568383162
78ivvTBqkt3e6eBBkWMuV8,5GKVcvTgnFYtfh25qKQtRg,0.936367048462557
78ivvTBqkt3e6eBBkWMuV8,37ZgsOy8t4vMnGtMExr6ah,0.980348690562954
78ivvTBqkt3e6eBBkWMuV8,4pXyK9GW7fuT645U0DLYYF,0.9878802793730385
78ivvTBqkt3e6eBBkWMuV8,3kKb3U3a8jmUJQB9ypE1Jl,0.9310386844541315
78ivvTBqkt3e6eBBkWMuV8,7eX5SypK35V8Y9d9pS6rWy,0.9437478323634966
78ivvTBqkt3e6eBBkWMuV8,6SdAztAqklk1zAmUHhU4N7,0.9786197209261951
78ivvTBqkt3e6eBBkWMuV8,37cb7mzkQKksGm0noGDXeh,0.9872782297710352
78ivvTBqkt3e6eBBkWMuV8,4UF1eupXP9Zz5GpYepyOxI,0.979360383918706
78ivvTBqkt3e6eBBkWMuV8,0J2OnBNKwt0KICDyDFPUvl,0.9904945252016649
78ivvTBqkt3e6eBBkWMuV8,0dy6iXYIF0piirySAzCBwF,0.9805636509773409
78ivvTBqkt3e6eBBkWMuV8,7xuu4ByQkm8qhnwJQk994r,0.9672071805672499
78ivvTBqkt3e6eBBkWMuV8,08l9WKDuRyGeStQ9ojTlFh,0.9857446861015398
78ivvTBqkt3e6eBBkWMuV8,6lnnaGN20kl0jEYJSxCgU9,0.9800062327821205
78ivvTBqkt3e6eBBkWMuV8,6y4ySPeb68KGoAi1dk130F,0.9579813168777734
78ivvTBqkt3e6eBBkWMuV8,5ruzrDWcT0vuJIOMW7gMnW,0.9681797343316816
2RFt6ZWQbr9mPhsft9u9eX,3ktgwCr0hZ1EbC99oHbgN8,0.9614612619993183
2RFt6ZWQbr9mPhsft9u9eX,4wzjNqjKAKDU82e8uMhzmr,0.9669941055494871
2RFt6ZWQbr9mPhsft9u9eX,0INqAT51XyRjjH9WVMkwA5,0.9983595964676659
2RFt6ZWQbr9mPhsft9u9eX,6TWcSqCntZhH5vyc35kkob,0.9984437797901801
2RFt6ZWQbr9mPhsft9u9eX,1KG8SoycbII7iW3jVDCnE0,0.9684312288137438
2RFt6ZWQbr9mPhsft9u9eX,0Ant6wBzTsOcH63OgzmaXU,0.9102651881090703
2RFt6ZWQbr9mPhsft9u9eX,2mLtn7zqcqalNZSfQZ62ko,0.9873194020763022
2RFt6ZWQbr9mPhsft9u9eX,1lAVCaEi47Fy5zwyxndYn4,0.9909192932855613
2RFt6ZWQbr9mPhsft9u9eX,2iNmYBqg9ZUA8p83Q72deL,0.9094913583161421
2RFt6ZWQbr9mPhsft9u9eX,5BXqaWb8fRDDe1fDi30MfC,0.9998711989973216
2RFt6ZWQbr9mPhsft9u9eX,21BfslzLCx6jrXwjqV6Cpg,0.9942372535225562
2RFt6ZWQbr9mPhsft9u9eX,5oybimaSGL9SQIoOnr7BJd,0.9997211671992452
2RFt6ZWQbr9mPhsft9u9eX,0y1QJc3SJVPKJ1OvFmFqe6,0.9997795997309019
2RFt6ZWQbr9mPhsft9u9eX,0eFSShjiDlp5FUspruHdJ0,0.9180552507593809
2RFt6ZWQbr9mPhsft9u9eX,2JUqYobT8NvARdPmc4ES2x,0.9937572764656061
2RFt6ZWQbr9mPhsft9u9eX,4q3RvP346LwVckedivMYBm,0.9874744813856536
2RFt6ZWQbr9mPhsft9u9eX,5oYMLJBYRv0I3D5GZEqODA,0.9872354566022017
2RFt6ZWQbr9mPhsft9u9eX,0393PMIQFV9pewSmxoWwXw,0.910219230610671
2RFt6ZWQbr9mPhsft9u9eX,4yVzNknEXRtTZBowdNFTe6,0.9882067255662934
2RFt6ZWQbr9mPhsft9u9eX,4Jfcedn6swtzrhq6wH09rQ,0.9102514193485526
2RFt6ZWQbr9mPhsft9u9eX,1CIlKWhwH35XcCzpofRjux,0.9978060101439202
2RFt6ZWQbr9mPhsft9u9eX,58DITAWlxgR0FQSbKGqXUi,0.9992349090617477
2RFt6ZWQbr9mPhsft9u9eX,1Gz3r6XFSqYdqBhyYaHtto,0.9771386268058087
2RFt6ZWQbr9mPhsft9u9eX,55MdAcOd84Lhy32ueDEWtw,0.9732916341490014
2RFt6ZWQbr9mPhsft9u9eX,3v0krJCUzAT1K32SCnVO98,0.9986905712438613
2RFt6ZWQbr9mPhsft9u9eX,2LnnCrqJl1p39bD7d491cu,0.9102297052269015
2RFt6ZWQbr9mPhsft9u9eX,2zGN2Pjf8FRZb3xYM0PkF3,0.9996129776449041
2RFt6ZWQbr9mPhsft9u9eX,3D5m9td727oNdjUh8EmVVg,0.9102639673780764
2RFt6ZWQbr9mPhsft9u9eX,7KR3rQJtJviqmloUwYK86T,0.9886691473259458
2RFt6ZWQbr9mPhsft9u9eX,5y8ARSg47Yx52xvQQAlS35,0.9634366192267761
2RFt6ZWQbr9mPhsft9u9eX,3odkvkWgBFpV02hHfGQWWC,0.967495556945132
2RFt6ZWQbr9mPhsft9u9eX,3MHqGAgzog0ws73QGNmpPA,0.9927843542888793
2RFt6ZWQbr9mPhsft9u9eX,1fbHsIsgVoZsltBtQhSgvc,0.9087318725375273
2RFt6ZWQbr9mPhsft9u9eX,2tKIsOrwDCeL9LgpBvlZst,0.9099051862852047
2RFt6ZWQbr9mPhsft9u9eX,6sEOCx9dvZ2Vy3sI8HpZ3m,0.9102600629852362
2RFt6ZWQbr9mPhsft9u9eX,40XeGNGFchGYw7y0ue1GiG,0.9957585560641126
2RFt6ZWQbr9mPhsft9u9eX,3aVyavzL1hsbRxpbptIflb,0.9992104860593243
2RFt6ZWQbr9mPhsft9u9eX,5DAjrJqXqYtgr67pVhmUeR,0.9999774328308473
2RFt6ZWQbr9mPhsft9u9eX,3vk0GnIa9jp1B00felbJQE,0.9987974562191833
2RFt6ZWQbr9mPhsft9u9eX,0l8D7yGRuHt9myGZtMThiZ,0.9905993140529407
2RFt6ZWQbr9mPhsft9u9eX,1c9wxQkSyFOCkVUl3Z5Say,0.9101857230939578
2RFt6ZWQbr9mPhsft9u9eX,4pq5g8DHg6lX7gDqu4OGlg,0.9853451765625194
2RFt6ZWQbr9mPhsft9u9eX,4R6CTUqISDAkCh9ruh4Q7z,0.910162822683499
2RFt6ZWQbr9mPhsft9u9eX,0e5LcankE0UyJUuCoq1uH2,0.9095981609110285
2RFt6ZWQbr9mPhsft9u9eX,1QfMAedhK4fbHem6ZyoEcg,0.9549087437499686
2RFt6ZWQbr9mPhsft9u9eX,7ij0GeHmY389fa0cqydd3y,0.9626013447255037
2RFt6ZWQbr9mPhsft9u9eX,2L2D0aPziCdIjm57GDMULG,0.9102534234502725
2RFt6ZWQbr9mPhsft9u9eX,4GQO1491lOB5o2mEo8Qq6s,0.9919699908558418
2RFt6ZWQbr9mPhsft9u9eX,2cRll9FJJEs2hVKuOpRrRD,0.9918105442724263
2RFt6ZWQbr9mPhsft9u9eX,3FP7aHOSBQ2Pq4KlGchpqT,0.9708446088494728
2RFt6ZWQbr9mPhsft9u9eX,64B0yTuNiZ90zt0IBlmg9W,0.9476638923104871
2RFt6ZWQbr9mPhsft9u9eX,7MhNCT34oaLIxwAsZlZd67,0.999998457559757
2RFt6ZWQbr9mPhsft9u9eX,5MSz35aYcvSZxUeBHiTCiI,0.9873059346875916
2RFt6ZWQbr9mPhsft9u9eX,0BIpEYy15QaMusucc8H0l7,0.9143420985325628
2RFt6ZWQbr9mPhsft9u9eX,5ulyMRVraAUV3OC7cbkRpF,0.9102571718958921
2RFt6ZWQbr9mPhsft9u9eX,3i31Itck9EgI1vRjZxdYe9,0.9102446092771037
2RFt6ZWQbr9mPhsft9u9eX,1GN7Kn9Hr4pOpVVxBL1ZUD,0.9132460075903623
2RFt6ZWQbr9mPhsft9u9eX,5I1UFaot9CKa5BA26yGePX,0.9673393487416456
2RFt6ZWQbr9mPhsft9u9eX,39iczvfNkZstM8KY8dNDFC,0.999611430667081
2RFt6ZWQbr9mPhsft9u9eX,7FBf7WRech1Bhdp9BcylM6,0.9141329592805079
2RFt6ZWQbr9mPhsft9u9eX,1TBr5codxpZ5jmRQwCEiQT,0.9102546621947964
2RFt6ZWQbr9mPhsft9u9eX,4EZytiJfGIKolH85Nc6G8Q,0.957920319598667
2RFt6ZWQbr9mPhsft9u9eX,1mCNkrKh9NEgxJWUqHnEgo,0.9981166700593824
2RFt6ZWQbr9mPhsft9u9eX,6wxm92a18bGEP5N4QusCIx,0.9964781458507836
2RFt6ZWQbr9mPhsft9u9eX,1MWApXQMyidjiXB7w19fXH,0.9100825019340455
2RFt6ZWQbr9mPhsft9u9eX,2xUM2CBmLcvdldtDtPmrfx,0.9699076994752459
2RFt6ZWQbr9mPhsft9u9eX,6xwkW1xUgK7vWhHP2vhT4S,0.9755298368537755
2RFt6ZWQbr9mPhsft9u9eX,5eatFM6xskKdCtSoLIAUPn,0.9455808469566229
2RFt6ZWQbr9mPhsft9u9eX,3SuOnvSXNnzbnZaecObT2S,0.9100851279397055
2RFt6ZWQbr9mPhsft9u9eX,2M3laSC4qeLl9tWxDEzF4T,0.9967257598714445
2RFt6ZWQbr9mPhsft9u9eX,6L1V0LvpXBJ7QptKuLUj3v,0.99716451234866
2RFt6ZWQbr9mPhsft9u9eX,1XNAH3h63O1hWFcgyHGbjf,0.9974956712815907
2RFt6ZWQbr9mPhsft9u9eX,4MLBqAEzNN89o2M9h92Z26,0.9979101985261933
2RFt6ZWQbr9mPhsft9u9eX,5rvJ9lvGq8hWhkCQEcer1x,0.9976060611280256
2RFt6ZWQbr9mPhsft9u9eX,09YadcHsZw8nEmJhB7SDrw,0.9775367013519256
2RFt6ZWQbr9mPhsft9u9eX,3To5owsnumbjenW1G5j0VK,0.909839428704317
2RFt6ZWQbr9mPhsft9u9eX,4GjxCT8Wh51esusanzbHsZ,0.9747498626365922
2RFt6ZWQbr9mPhsft9u9eX,6XDnRajLGcV3NUbL3fY3yM,0.9989441529826082
2RFt6ZWQbr9mPhsft9u9eX,7q8TrL8QgMP9lWTcaYmGZ5,0.951949331978754
2RFt6ZWQbr9mPhsft9u9eX,1kO7jUnCBS15J9YuyS0Mgj,0.9855143798941555
2RFt6ZWQbr9mPhsft9u9eX,4ywBPWj2NsH9DBTdMrzXLJ,0.9465054502781911
2RFt6ZWQbr9mPhsft9u9eX,13rZQUVGSlVc2M3YJ7QDbs,0.98932785432249
2RFt6ZWQbr9mPhsft9u9eX,0H1pXo2rOF0oVP1egktsuk,0.9960899489153341
2RFt6ZWQbr9mPhsft9u9eX,69Kzq3FMkDwiSFBQzRckFD,0.9844860076715184
2RFt6ZWQbr9mPhsft9u9eX,4r8JqkhpTb5tzSKKHnVJIJ,0.9991025640601335
2RFt6ZWQbr9mPhsft9u9eX,0XqqRrguZRSq5eTPjfi1jk,0.9986819381465164
2RFt6ZWQbr9mPhsft9u9eX,4OwhwvKESFtuu06dTgct7i,0.9790639248134347
2RFt6ZWQbr9mPhsft9u9eX,1Q3tV9YnDJTY6SbCfZKXZz,0.9966393381746601
2RFt6ZWQbr9mPhsft9u9eX,0blRKZuaGlLtbdo2wgiIK1,0.9964344696566098
2RFt6ZWQbr9mPhsft9u9eX,4OufvzIUm5RUveuvVVytNn,0.9424311581736211
2RFt6ZWQbr9mPhsft9u9eX,2KKLuHN6zDxVnWtFKO8vo4,0.9999928355704657
2RFt6ZWQbr9mPhsft9u9eX,48xmeRtNViFzlFSeboVeVX,0.9798743874877943
2RFt6ZWQbr9mPhsft9u9eX,65wzaO08xeMhKDSq92bHLu,0.9483646579724566
2RFt6ZWQbr9mPhsft9u9eX,3zjjzKg16tczCMwckGKGuH,0.9926080830632282
2RFt6ZWQbr9mPhsft9u9eX,0lp3u9nJusd5l8aKPAWELl,0.9948895022819636
2RFt6ZWQbr9mPhsft9u9eX,4LjpHe6L21jyTIb2CjtSKE,0.9901549484717292
2RFt6ZWQbr9mPhsft9u9eX,39lOHITmszIVH9WF4Jpbum,0.9975943092344138
2RFt6ZWQbr9mPhsft9u9eX,1plFCZ6QFAjSRutT02GTCn,0.9858082477521086
2RFt6ZWQbr9mPhsft9u9eX,5ruzrDWcT0vuJIOMW7gMnW,0.999754061785169
2RFt6ZWQbr9mPhsft9u9eX,3Y4rUyw7XBCK6hGHCOt6rp,0.9881153148097775
2RFt6ZWQbr9mPhsft9u9eX,2t0wwvR15fc3K1ey8OiOaN,0.995064542533919
2RFt6ZWQbr9mPhsft9u9eX,7kzKAuUzOITUauHAhoMoxA,0.9818939264949149
2RFt6ZWQbr9mPhsft9u9eX,57Xjny5yNzAcsxnusKmAfA,0.9998258304843297
2RFt6ZWQbr9mPhsft9u9eX,1BLOVHYYlH4JUHQGcpt75R,0.9796433617433944
2RFt6ZWQbr9mPhsft9u9eX,5ruzrDWcT0vuJIOMW7gMnW,0.999754061785169
2RFt6ZWQbr9mPhsft9u9eX,3Y4rUyw7XBCK6hGHCOt6rp,0.9881153148097775
2RFt6ZWQbr9mPhsft9u9eX,2t0wwvR15fc3K1ey8OiOaN,0.995064542533919
2RFt6ZWQbr9mPhsft9u9eX,5ruzrDWcT0vuJIOMW7gMnW,0.999754061785169
2RFt6ZWQbr9mPhsft9u9eX,2t0wwvR15fc3K1ey8OiOaN,0.995064542533919
2RFt6ZWQbr9mPhsft9u9eX,1aOxOpH4AkGAd8OMrKjyNY,0.992040591006731
2RFt6ZWQbr9mPhsft9u9eX,56NkIxSZZiMpFP5ZNSxtnT,0.987825421615027
2RFt6ZWQbr9mPhsft9u9eX,7kzKAuUzOITUauHAhoMoxA,0.9818939264949149
